DATE,ígó‚ñ[ä∑ãC[kW*min],ããìí[kW*30min],è∆ñæ[kW*30min],ê~ñ[[kW*30min],ó‚ë†å…[kW*30min],å‚äyèÓïÒ[kW*30min],â∆éñâqê∂[kW*30min],ÇªÇÃëº[kW*30min],î≠ê∂ÉGÉlÉãÉMÅ[[kW*30min],çáåv[kW*30min]
2004/1/5 21:30,0.0320534,0,0,0.000695,0.0119123,0.04594645,0.0093408,0.2143519,0,0.31429985
2004/1/5 22:00,0.00282865,0,0,0.0006811,0.0342774,0.00228655,0.01216945,0.22877315,0,0.2810163
2004/1/5 22:30,0.002502,0,0,0.00068805,0.03168505,0.0018487,0.0122737,0.1765995,0,0.225597
2004/1/5 23:00,0.0024603,0,0,0.00068805,0.02392885,0.0461758,0.013761,0.161379,0,0.248393
2004/1/5 23:30,0.0024186,0,0,0.0006672,0.01096015,0.0430483,0.01253085,0.1551935,0,0.2248186
2004/1/6 0:00,0.00245335,0,0,0.0006672,0.03054525,0.0016958,0.01442125,0.135108,0,0.18489085
2004/1/6 0:30,0.00245335,0,0,0.0006672,0.026966,0.00168885,0.0105779,0.11067875,0,0.15303205
2004/1/6 1:00,0.00246725,0,0,0.0006672,0.0245196,0.0016958,0.0118706,0.11104015,0,0.1522606
2004/1/6 1:30,0.00241165,0,0,0.00063245,0.0089377,0.00168885,0.01223895,0.1073358,0,0.1332454
2004/1/6 2:00,0.00239775,0,0,0.0006394,0.0172916,0.00168885,0.013483,0.1087814,0,0.144282
2004/1/6 2:30,0.0024186,0,0,0.0006533,0.0246308,0.00168885,0.012093,0.1099351,0,0.15141965
2004/1/6 3:00,0.00243945,0,0,0.0006533,0.0245613,0.0016958,0.0120374,0.1145916,0,0.15597885
2004/1/6 3:30,0.00241165,0,0,0.0006533,0.02301145,0.0016958,0.01339265,0.1463948,0,0.18755965
2004/1/6 4:00,0.00236995,0,0,0.00063245,0.0147201,0.0016819,0.0118845,0.1408765,0,0.1721654
2004/1/6 4:30,0.0023908,0,0,0.00063245,0.0099385,0.00168885,0.0168885,0.12213235,0,0.15367145
2004/1/6 5:00,0.0023491,0,0,0.0006116,0.0202384,0.00168885,0.00945895,0.10846865,0,0.14281555
2004/1/6 5:30,0.00241165,0,0,0.0006394,0.02208015,0.0016958,0.0121903,0.10921925,0,0.14823655
2004/1/6 6:00,0.0847066,0,0,0.00063245,0.02189945,0.0016819,0.01212775,0.10136575,0,0.2224139
2004/1/6 6:30,0.0401015,0,0,0.0006533,0.0242694,0.0405741,0.01917505,0.18979755,0,0.3145709
2004/1/6 7:00,0.03111515,0,0,0.00067415,0.0196268,0.04594645,0.0424923,0.35570795,0,0.4955628
2004/1/6 7:30,0.02690345,0,0,0.0006533,0.0186538,0.04565455,0.04894885,0.13988265,0,0.2806966
2004/1/6 8:00,0.03197,0,0,0.0890573,0.0489419,0.0394065,0.01710395,0.1710673,0,0.39754695
2004/1/6 8:30,0.03217155,0,0,0.0913091,0.0237829,0.0017792,0.01285055,0.13938225,0,0.30127555
2004/1/6 9:00,0.03187965,0,0,0.00066025,0.0741287,0.0017792,0.0157626,0.15201735,0,0.27622775
2004/1/6 9:30,0.01578345,0,0,0.0006672,0.07391325,0.0018904,0.01235015,0.10598055,0,0.210585
2004/1/6 10:00,0.00238385,0,0,0.00067415,0.06981275,0.0025993,0.01139105,0.1020677,0,0.1889288
2004/1/6 10:30,0.00509435,0,0,0.0006811,0.06435005,0.0025993,0.01788235,0.14961265,0,0.2402198
2004/1/6 11:00,0.00236995,0,0,0.00067415,0.01144665,0.00260625,0.0125656,0.31502265,0,0.34468525
2004/1/6 11:30,0.0024047,0,0,0.00067415,0.03375615,0.03460405,0.01403205,0.0989958,0,0.1844669
2004/1/6 12:00,0.00232825,0,0,0.09739035,0.04648855,0.03834315,0.0182368,0.1606006,0,0.3633877
2004/1/6 12:30,0.002363,0,0,0.0006533,0.03261635,0.002919,0.01260035,0.1605033,0,0.2116553
2004/1/6 13:00,0.06052755,0,0,0.00063245,0.0426035,0.04664145,0.00958405,0.24742,0,0.407409
2004/1/6 13:30,0.0287313,0,0,0.00067415,0.0184453,0.0086041,0.01358725,0.1025681,0,0.1726102
2004/1/6 14:00,0.02729265,0,0,0.0006811,0.0515829,0.008201,0.01535255,0.09841895,0,0.20152915
2004/1/6 14:30,0.0025576,0,0,0.0006811,0.0183341,0.00287035,0.01508845,0.103416,0,0.1429476
2004/1/6 15:00,0.00520555,0,0,0.0006533,0.0162908,0.0028356,0.0090906,0.09997575,0,0.1340516
2004/1/6 15:30,0.05438375,0,0,0.0006533,0.03336695,0.00282865,0.01524135,0.09498565,0,0.20145965
2004/1/6 16:00,0.02751505,0,0,0.0006533,0.03739795,0.0028356,0.0090489,0.10912195,0,0.18657275
2004/1/6 16:30,0.0274664,0,0,0.0006533,0.01044585,0.00292595,0.01178025,0.1470203,0,0.20029205
2004/1/6 17:00,0.02790425,0,0,0.0006811,0.0245891,0.0029329,0.0162074,0.1781424,0,0.25045715
2004/1/6 17:30,0.028078,0,0,0.0006811,0.0337353,0.01510235,0.0130938,0.1912223,0,0.28191285
2004/1/6 18:00,0.02811275,0,0,0.00068805,0.03089275,0.00264795,0.0373632,0.2085973,0,0.308302
2004/1/6 18:30,0.05670505,0,0,0.00068805,0.0154846,0.0026271,0.009035,0.2494216,0,0.3339614
2004/1/6 19:00,0.09879425,0,0,0.1059458,0.0640929,0.0025854,0.01212775,0.1732079,0,0.456754
2004/1/6 19:30,0.08112735,0,0,0.0006672,0.01328145,0.02506865,0.01967545,0.2266812,0,0.3665013
2004/1/6 20:00,0.07656815,0,0,0.0006811,0.0389339,0.00346805,0.01731245,0.2886196,0,0.42558325
2004/1/6 20:30,0.0070056,0,0,0.00068805,0.03763425,0.001807,0.01314245,0.3235086,0,0.38378595
2004/1/6 21:00,0.0283143,0,0,0.00068805,0.05926265,0.01040415,0.0131911,0.28030045,0,0.3921607
2004/1/6 21:30,0.0622303,0,0,0.00068805,0.01525525,0.0399069,0.0163047,0.21506775,0,0.34945295
2004/1/6 22:00,0.07630405,0,0,0.0006811,0.0287313,0.0397679,0.0106196,0.1731106,0,0.32921455
2004/1/6 22:30,0.08321235,0,0,0.00066025,0.03698095,0.03638325,0.01182195,0.1654656,0,0.33452435
2004/1/6 23:00,0.06704665,0,0,0.0006672,0.0169858,0.02787645,0.01431005,0.1742087,0,0.30109485
2004/1/6 23:30,0.00241165,0,0,0.00067415,0.0192376,0.0016958,0.01057095,0.1611288,0,0.19571895
2004/1/7 0:00,0.002363,0,0,0.0006672,0.0322063,0.00666505,0.0120652,0.1602948,0,0.21426155
2004/1/7 0:30,0.0026688,0,0,0.0006672,0.0318866,0.0337214,0.01351775,0.14484495,0,0.2273067
2004/1/7 1:00,0.00245335,0,0,0.0006672,0.00834695,0.00170275,0.0169858,0.118845,0,0.14900105
2004/1/7 1:30,0.00245335,0,0,0.0006533,0.0206693,0.0017097,0.0093825,0.11611365,0,0.1509818
2004/1/7 2:00,0.00242555,0,0,0.0006533,0.02729265,0.0016819,0.01212775,0.11366725,0,0.1578484
2004/1/7 2:30,0.00245335,0,0,0.0006533,0.0270772,0.0016958,0.01212775,0.11443175,0,0.15843915
2004/1/7 3:00,0.0024603,0,0,0.0006672,0.01596415,0.0017097,0.0123571,0.1520104,0,0.18516885
2004/1/7 3:30,0.0024047,0,0,0.00063245,0.0096466,0.0016819,0.0131911,0.1505509,0,0.17810765
2004/1/7 4:00,0.0023908,0,0,0.0006255,0.02404005,0.00168885,0.01771555,0.12412005,0,0.1705808
2004/1/7 4:30,0.0023769,0,0,0.0006255,0.02302535,0.00168885,0.00945895,0.1137298,0,0.15090535
2004/1/7 5:00,0.00238385,0,0,0.00063245,0.038503,0.00168885,0.0123988,0.16273425,0,0.2183412
2004/1/7 5:30,0.00242555,0,0,0.0006394,0.0715572,0.0016958,0.0183758,0.1502451,0,0.24493885
2004/1/7 6:00,0.0822046,0,0,0.00063245,0.0722383,0.00168885,0.0123015,0.10646705,0,0.27553275
2004/1/7 6:30,0.0316225,0,0,0.0611461,0.0649964,0.00168885,0.02159365,0.25024865,0,0.43129615
2004/1/7 7:00,0.0326094,0,0,0.00067415,0.01707615,0.04445915,0.0140807,0.2374954,0,0.34639495
2004/1/7 7:30,0.0224624,0,0,0.1366787,0.03664735,0.0441464,0.06020785,0.28720875,0,0.58735145
2004/1/7 8:00,0.03206035,0,0,0.0006672,0.03999725,0.04705845,0.03139315,0.2055254,0,0.3567018
2004/1/7 8:30,0.02840465,0,0,0.00068805,0.00937555,0.04572405,0.0178337,0.1088092,0,0.2108352
2004/1/7 9:00,0.03236615,0,0,0.0006811,0.029607,0.02195505,0.013761,0.27480995,0,0.37318025
2004/1/7 9:30,0.0320951,0,0,0.00067415,0.02586095,0.04694725,0.01215555,0.13881235,0,0.25654535
2004/1/7 10:00,0.02811275,0,0,0.0006672,0.0259513,0.04794805,0.0135803,0.1034299,0,0.2196895
2004/1/7 10:30,0.0321785,0,0,0.0006672,0.0188762,0.04737815,0.01753485,0.1337875,0,0.2504224
2004/1/7 11:00,0.03175455,0,0,0.00067415,0.0430761,0.02049555,0.01153005,0.16751585,0,0.27504625
2004/1/7 11:30,0.02800155,0,0,0.0006811,0.02492965,0.00484415,0.0142197,0.1031241,0,0.17580025
2004/1/7 12:00,0.0317337,0,0,0.0006672,0.03313065,0.0025715,0.0178893,0.1136603,0,0.19965265
2004/1/7 12:30,0.04526535,0,0,0.00067415,0.03991385,0.0025854,0.01468535,0.15055785,0,0.25368195
2004/1/7 13:00,0.0863746,0,0,0.0006672,0.03118465,0.0361817,0.01121035,0.0928242,0,0.2584427
2004/1/7 13:30,0.03169895,0,0,0.0006811,0.0202662,0.06703275,0.0153317,0.09965605,0,0.23466675
2004/1/7 14:00,0.0279946,0,0,0.00067415,0.0195851,0.00752685,0.01843835,0.1022623,0,0.17648135
2004/1/7 14:30,0.031136,0,0,0.00063245,0.02757065,0.0509296,0.00952845,0.12107595,0,0.2408731
2004/1/7 15:00,0.0273135,0,0,0.0006533,0.0277722,0.02144075,0.0167912,0.0987595,0,0.19273045
2004/1/7 15:30,0.03135145,0,0,0.0006533,0.0262988,0.00285645,0.00955625,0.1265734,0,0.19728965
2004/1/7 16:00,0.03246345,0,0,0.0006533,0.0324565,0.0029051,0.01599195,0.11894925,0,0.20341955
2004/1/7 16:30,0.0276193,0,0,0.03408975,0.02893285,0.0430205,0.05070025,0.21256575,0,0.3969284
2004/1/7 17:00,0.02797375,0,0,0.13205,0.01753485,0.04181815,0.03919105,0.1827711,0,0.4413389
2004/1/7 17:30,0.0320117,0,0,0.00246725,0.04520975,0.027105,0.0123988,0.1996596,0,0.3188521
2004/1/7 18:00,0.02801545,0,0,0.00495535,0.03788445,0.00833305,0.01642285,0.1704418,0,0.26605295
2004/1/7 18:30,0.0297321,0,0,0.0166383,0.02996145,0.00282865,0.0157348,0.1803525,0,0.2752478
2004/1/7 19:00,0.0271606,0,0,0.0069639,0.0495813,0.0382111,0.0374605,0.2493243,0,0.4087017
2004/1/7 19:30,0.0236578,0,0,0.0006811,0.01462975,0.047399,0.0109254,0.2924699,0,0.38976295
2004/1/7 20:00,0.0239497,0,0,0.0006811,0.0586163,0.0448692,0.01781285,0.37583515,0,0.5217643
2004/1/7 20:30,0.0316503,0,0,0.00067415,0.0256872,0.0373493,0.0094103,0.3145709,0,0.41934215
2004/1/7 21:00,0.02783475,0,0,0.00068805,0.0578796,0.03278315,0.0123154,0.20803435,0,0.3395353
2004/1/7 21:30,0.03314455,0,0,0.00068805,0.0216006,0.0343052,0.01368455,0.14039,0,0.24381295
2004/1/7 22:00,0.1038052,0,0,0.0006811,0.04423675,0.0334295,0.01239185,0.1302291,0,0.3247735
2004/1/7 22:30,0.0276749,0,0,0.00068805,0.03345035,0.02848805,0.0124405,0.1625466,0,0.26528845
2004/1/7 23:00,0.002502,0,0,0.0006811,0.0161657,0.00248115,0.0122459,0.23466675,0,0.2687426
2004/1/7 23:30,0.0259235,0,0,0.0006811,0.06985445,0.0387949,0.01731245,0.17944205,0,0.33200845
2004/1/8 0:00,0.0741982,0,0,0.0006672,0.0738368,0.04835115,0.0094381,0.16080215,0,0.3672936
2004/1/8 0:30,0.0501095,0,0,0.0006672,0.0699865,0.03402025,0.01211385,0.158182,0,0.3250793
2004/1/8 1:00,0.00245335,0,0,0.0006672,0.0645933,0.00248115,0.0138166,0.11012275,0,0.19413435
2004/1/8 1:30,0.00245335,0,0,0.0006672,0.0297738,0.00249505,0.01223895,0.10980305,0,0.1574314
2004/1/8 2:00,0.00239775,0,0,0.0006394,0.0389756,0.00246725,0.01360115,0.10707865,0,0.1651598
2004/1/8 2:30,0.0024186,0,0,0.0006533,0.02124615,0.0024881,0.01241965,0.1077806,0,0.1470064
2004/1/8 3:00,0.0024325,0,0,0.0006533,0.01250305,0.0024742,0.0137332,0.140807,0,0.17260325
2004/1/8 3:30,0.00243945,0,0,0.0006533,0.03057305,0.0024881,0.0140946,0.14815315,0,0.19840165
2004/1/8 4:00,0.00245335,0,0,0.0006672,0.0282726,0.002502,0.0182924,0.1350385,0,0.18722605
2004/1/8 4:30,0.00243945,0,0,0.0006533,0.0278695,0.0024881,0.0111895,0.1147167,0,0.15935655
2004/1/8 5:00,0.0023908,0,0,0.0006394,0.0152205,0.0024603,0.01129375,0.1086702,0,0.14067495
2004/1/8 5:30,0.00241165,0,0,0.00063245,0.0104528,0.0024742,0.01382355,0.1088509,0,0.13864555
2004/1/8 6:00,0.0677625,0,0,0.00063245,0.0239914,0.0024464,0.03246345,0.22848125,0,0.35577745
2004/1/8 6:30,0.0330959,0,0,0.0006533,0.03044795,0.01221115,0.0516802,0.32623995,0,0.45432845
2004/1/8 7:00,0.0292317,0,0,0.042951,0.02869655,0.0449387,0.0279807,0.35119045,0,0.5249891
2004/1/8 7:30,0.02727875,0,0,0.1334817,0.03050355,0.04625225,0.01832715,0.16708495,0,0.42292835
2004/1/8 8:00,0.0275637,0,0,0.00067415,0.0129409,0.04641905,0.01171075,0.10053175,0,0.1998403
2004/1/8 8:30,0.0315947,0,0,0.0006672,0.0243667,0.01432395,0.0143865,0.1192342,0,0.20457325
2004/1/8 9:00,0.02301145,0,0,0.0006533,0.02841855,0.0024881,0.01850785,0.1730272,0,0.24610645
2004/1/8 9:30,0.002363,0,0,0.00066025,0.0280502,0.0160128,0.0106335,0.15991255,0,0.2176323
2004/1/8 10:00,0.00236995,0,0,0.00067415,0.02676445,0.0254648,0.0189457,0.1488551,0,0.22307415
2004/1/8 10:30,0.0023908,0,0,0.114119,0.01874415,0.002502,0.0106613,0.13428095,0,0.2826982
2004/1/8 11:00,0.0024325,0,0,0.00068805,0.02809885,0.0025159,0.0139973,0.17823275,0,0.22596535
2004/1/8 11:30,0.00243945,0,0,0.00068805,0.0385864,0.0025298,0.0176252,0.16932285,0,0.23119175
2004/1/8 12:00,0.00235605,0,0,0.0006672,0.028773,0.00249505,0.0119679,0.14014675,0,0.18640595
2004/1/8 12:30,0.00235605,0,0,0.0006672,0.0131494,0.0024881,0.01535255,0.1979221,0,0.2319354
2004/1/8 13:00,0.09137165,0,0,0.0006672,0.0244084,0.0453557,0.01752095,0.1347327,0,0.3140566
2004/1/8 13:30,0.0752268,0,0,0.00067415,0.02879385,0.03383955,0.012649,0.1206103,0,0.27179365
2004/1/8 14:00,0.12118715,0,0,0.0006811,0.0308997,0.01981445,0.02063455,0.13190405,0,0.325121
2004/1/8 14:30,0.0896689,0,0,0.0006811,0.01911945,0.0136637,0.01315635,0.13296045,0,0.26924995
2004/1/8 15:00,0.09113535,0,0,0.0006533,0.01308685,0.0226431,0.01629775,0.34139095,0,0.4852073
2004/1/8 15:30,0.08532515,0,0,0.0006533,0.0279251,0.0483025,0.012371,0.2110159,0,0.38559295
2004/1/8 16:00,0.0600897,0,0,0.0006672,0.03418705,0.0408521,0.0178893,0.1679815,0,0.32166685
2004/1/8 16:30,0.0310248,0,0,0.0006811,0.0303437,0.00959795,0.01197485,0.1974356,0,0.281058
2004/1/8 17:00,0.02782085,0,0,0.00288425,0.0148035,0.00249505,0.01479655,0.1615458,0,0.224346
2004/1/8 17:30,0.0276332,0,0,0.14726355,0.0664281,0.0024881,0.01343435,0.2835878,0,0.5408351
2004/1/8 18:00,0.0316642,0,0,0.0434792,0.0147618,0.006116,0.01501895,0.25113825,0,0.3621784
2004/1/8 18:30,0.02779305,0,0,0.0006811,0.0666088,0.0025715,0.0164993,0.26545525,0,0.379609
2004/1/8 19:00,0.03161555,0,0,0.00067415,0.02071795,0.0439657,0.0114675,0.24321525,0,0.3516561
2004/1/8 19:30,0.0282309,0,0,0.0006811,0.0693888,0.038503,0.0189735,0.30010795,0,0.45588525
2004/1/8 20:00,0.0231296,0,0,0.0007089,0.07765235,0.00253675,0.01020955,0.3663345,0,0.48057165
2004/1/8 20:30,0.04206835,0,0,0.00070195,0.073809,0.0268409,0.0129409,0.29518735,0,0.45154845
2004/1/8 21:00,0.09323425,0,0,0.00067415,0.06815865,0.0401849,0.01810475,0.2255414,0,0.4458981
2004/1/8 21:30,0.10489635,0,0,0.0006811,0.0652188,0.0389617,0.012371,0.1714426,0,0.39357155
2004/1/8 22:00,0.10511875,0,0,0.00068805,0.0641902,0.0377802,0.0112868,0.1717484,0,0.3908124
2004/1/8 22:30,0.11554375,0,0,0.00067415,0.01246135,0.0404351,0.0129409,0.14484495,0,0.3269002
2004/1/8 23:00,0.10732885,0,0,0.00067415,0.0395038,0.0456337,0.01435175,0.1479933,0,0.35548555
2004/1/8 23:30,0.0761303,0,0,0.0006811,0.0370574,0.0410328,0.0139834,0.15073855,0,0.31962355
2004/1/9 0:00,0.0113285,0,0,0.0006672,0.0153595,0.0118428,0.01706225,0.2427218,0,0.29898205
2004/1/9 0:30,0.0027522,0,0,0.00067415,0.0167634,0.0024881,0.00983425,0.14902885,0,0.18154095
2004/1/9 1:00,0.00245335,0,0,0.0006533,0.03117075,0.0024881,0.0141502,0.1087258,0,0.1596415
2004/1/9 1:30,0.0024742,0,0,0.00067415,0.02908575,0.00249505,0.01301735,0.11040075,0,0.15814725
2004/1/9 2:00,0.00245335,0,0,0.0006533,0.0263822,0.002502,0.01450465,0.11097065,0,0.15746615
2004/1/9 2:30,0.0024464,0,0,0.0006533,0.01189145,0.0024742,0.0130104,0.1092957,0,0.13977145
2004/1/9 3:00,0.00238385,0,0,0.00063245,0.0137888,0.00245335,0.0135247,0.110227,0,0.14301015
2004/1/9 3:30,0.00238385,0,0,0.0006116,0.02452655,0.00245335,0.01385135,0.11085945,0,0.15468615
2004/1/9 4:00,0.00236995,0,0,0.00063245,0.02301145,0.00245335,0.0201133,0.12437025,0,0.17295075
2004/1/9 4:30,0.00236995,0,0,0.0006116,0.0220037,0.00245335,0.0099385,0.13960465,0,0.17698175
2004/1/9 5:00,0.0024186,0,0,0.0006394,0.02182995,0.0024742,0.01150225,0.1413769,0,0.1802413
2004/1/9 5:30,0.00239775,0,0,0.00063245,0.0172638,0.00246725,0.01450465,0.1152032,0,0.1524691
2004/1/9 6:00,0.082427,0,0,0.05845645,0.01317025,0.00248115,0.02765405,0.2080969,0,0.3922858
2004/1/9 6:30,0.0183341,0,0,0.0006394,0.0167495,0.0024881,0.05353585,0.32590635,0,0.4176533
2004/1/9 7:00,0.0303854,0,0,0.0006672,0.02814055,0.009591,0.0352782,0.1555132,0,0.25957555
2004/1/9 7:30,0.0203357,0,0,0.0299962,0.02363,0.0462036,0.02132955,0.1463392,0,0.28783425
2004/1/9 8:00,0.02537445,0,0,0.05840085,0.02406785,0.04690555,0.0100775,0.11343095,0,0.27825715
2004/1/9 8:30,0.0305244,0,0,0.0006811,0.02209405,0.02202455,0.0173333,0.11544645,0,0.20810385
2004/1/9 9:00,0.0317754,0,0,0.00067415,0.0239636,0.00371825,0.0101331,0.1642702,0,0.2345347
2004/1/9 9:30,0.017375,0,0,0.0006394,0.02267785,0.00481635,0.01492165,0.26477415,0,0.3252044
2004/1/9 10:00,0.00236995,0,0,0.0470098,0.0261598,0.00446885,0.0144699,0.3556176,0,0.4500959
2004/1/9 10:30,0.00236995,0,0,0.05228485,0.01511625,0.0092713,0.01647845,0.155124,0,0.2506448
2004/1/9 11:00,0.00241165,0,0,0.00067415,0.01485215,0.0213365,0.0175696,0.1793656,0,0.23620965
2004/1/9 11:30,0.00245335,0,0,0.00068805,0.0255899,0.0059909,0.0167912,0.1515934,0,0.2031068
2004/1/9 12:00,0.0024047,0,0,0.00067415,0.0267019,0.04345835,0.0101192,0.12954105,0,0.21289935
2004/1/9 12:30,0.00235605,0,0,0.049901,0.0430205,0.0111339,0.0171804,0.15507535,0,0.2786672
2004/1/9 13:00,0.00232825,0,0,0.00064635,0.01385135,0.0041283,0.0132606,0.17567515,0,0.20989
2004/1/9 13:30,0.0023074,0,0,0.00063245,0.0158321,0.00413525,0.0118984,0.37484825,0,0.40965385
2004/1/9 14:00,0.0023491,0,0,0.0006394,0.0205164,0.00412135,0.01518575,0.176252,0,0.219064
2004/1/9 14:30,0.00232825,0,0,0.0006533,0.020155,0.00413525,0.0140529,0.1518019,0,0.1931266
2004/1/9 15:00,0.2407619,0,0,0.0006533,0.01967545,0.00413525,0.01913335,0.1248637,0,0.40922295
2004/1/9 15:30,0.02773745,0,0,0.0442576,0.0271328,0.00413525,0.01109915,0.15732715,0,0.2716894
2004/1/9 16:00,0.0316364,0,0,0.00067415,0.02795985,0.00417,0.0185426,0.1492026,0,0.2321856
2004/1/9 16:30,0.02798765,0,0,0.00067415,0.02324775,0.00417695,0.0138305,0.1563611,0,0.2262781
2004/1/9 17:00,0.03194915,0,0,0.00067415,0.028495,0.0058936,0.00951455,0.24078275,0,0.3173092
2004/1/9 17:30,0.03190745,0,0,0.0779929,0.03075375,0.05222925,0.0186121,0.26927775,0,0.4807732
2004/1/9 18:00,0.02755675,0,0,0.11672525,0.05086705,0.0116204,0.034611,0.2812109,0,0.52259135
2004/1/9 18:30,0.04354175,0,0,0.0007089,0.0733503,0.0271189,0.01403205,0.2394692,0,0.3982211
2004/1/9 19:00,0.0320951,0,0,0.00067415,0.077006,0.015151,0.0142336,0.2448346,0,0.38399445
2004/1/9 19:30,0.0365709,0,0,0.000695,0.06828375,0.00455225,0.01510235,0.25668435,0,0.3818886
2004/1/9 20:00,0.0288425,0,0,0.0007089,0.0652049,0.0042256,0.0266741,0.3099422,0,0.4355982
2004/1/9 20:30,0.0520833,0,0,0.0006811,0.029746,0.0229906,0.0125656,0.3517117,0,0.4697783
2004/1/9 21:00,0.08071035,0,0,0.00068805,0.03867675,0.0401988,0.01639505,0.23216475,0,0.40883375
2004/1/9 21:30,0.1366509,0,0,0.0006811,0.02965565,0.04144285,0.0094659,0.23323505,0,0.45113145
2004/1/9 22:00,0.1238907,0,0,0.00067415,0.0148869,0.0409216,0.0164298,0.13569875,0,0.3325019
2004/1/9 22:30,0.0828162,0,0,0.00068805,0.03933005,0.04366685,0.01574175,0.13031945,0,0.31256235
2004/1/9 23:00,0.06917335,0,0,0.00067415,0.0320256,0.0472044,0.01055705,0.20661655,0,0.3662511
2004/1/9 23:30,0.0691386,0,0,0.0006811,0.0251868,0.041144,0.0153178,0.17190825,0,0.32337655
2004/1/10 0:00,0.0407131,0,0,0.0006672,0.01400425,0.0286201,0.010564,0.12181265,0,0.2163813
2004/1/10 0:30,0.0024047,0,0,0.0006811,0.0146367,0.00417695,0.0166939,0.11177685,0,0.1503702
2004/1/10 1:00,0.0023491,0,0,0.0006533,0.0211975,0.00412135,0.00950065,0.1119506,0,0.1497725
2004/1/10 1:30,0.00231435,0,0,0.0006394,0.0211002,0.0041005,0.01087675,0.10687015,0,0.14590135
2004/1/10 2:00,0.0023491,0,0,0.0006672,0.02099595,0.0041422,0.0136915,0.1074053,0,0.14925125
2004/1/10 2:30,0.00236995,0,0,0.0006672,0.02087085,0.0041422,0.0120513,0.13126465,0,0.17136615
2004/1/10 3:00,0.002363,0,0,0.0006672,0.0203079,0.00416305,0.01351775,0.1457971,0,0.186816
2004/1/10 3:30,0.00232825,0,0,0.0006394,0.01977275,0.0041144,0.01248915,0.1378185,0,0.17716245
2004/1/10 4:00,0.0023352,0,0,0.0006533,0.01943915,0.0041422,0.01891095,0.1132016,0,0.1586824
2004/1/10 4:30,0.0023352,0,0,0.0006394,0.01927235,0.0041283,0.0096327,0.10920535,0,0.1452133
2004/1/10 5:00,0.0023213,0,0,0.0006394,0.01867465,0.0041283,0.010842,0.10781535,0,0.144421
2004/1/10 5:30,0.00231435,0,0,0.00063245,0.01788235,0.0041005,0.0137054,0.13439215,0,0.1730272
2004/1/10 6:00,0.0435348,0,0,0.00063245,0.0179866,0.0116899,0.0134969,0.1412101,0,0.22855075
2004/1/10 6:30,0.0564479,0,0,0.00064635,0.01871635,0.04723915,0.01390695,0.1692603,0,0.306217
2004/1/10 7:00,0.02227475,0,0,0.00063245,0.0158321,0.0431317,0.04658585,0.3183239,0,0.44678075
2004/1/10 7:30,0.0254509,0,0,0.0006672,0.02476285,0.01974495,0.0482469,0.2056227,0,0.3244955
2004/1/10 8:00,0.0265212,0,0,0.0006672,0.014734,0.04661365,0.01442125,0.15146135,0,0.25441865
2004/1/10 8:30,0.03050355,0,0,0.0006811,0.02242765,0.0199465,0.01767385,0.1708171,0,0.26204975
2004/1/10 9:00,0.03186575,0,0,0.1056956,0.0354172,0.0437572,0.0130243,0.16558375,0,0.3953438
2004/1/10 9:30,0.0315669,0,0,0.00066025,0.02675055,0.048928,0.01671475,0.1521911,0,0.27681155
2004/1/10 10:00,0.02737605,0,0,0.0006672,0.0258123,0.0377246,0.0142197,0.12257715,0,0.228377
2004/1/10 10:30,0.0315252,0,0,0.0006672,0.0165966,0.0517914,0.0140807,0.09812705,0,0.21278815
2004/1/10 11:00,0.0278695,0,0,0.0006811,0.0158599,0.03921885,0.0130382,0.12406445,0,0.220732
2004/1/10 11:30,0.0279251,0,0,0.0006811,0.03014215,0.02875215,0.0195017,0.10274185,0,0.20974405
2004/1/10 12:00,0.03162945,0,0,0.00067415,0.0314974,0.0287869,0.010147,0.16807185,0,0.27080675
2004/1/10 12:30,0.0272857,0,0,0.0006394,0.03418705,0.01924455,0.01852175,0.1722071,0,0.27208555
2004/1/10 13:00,0.0290093,0,0,0.00067415,0.01304515,0.0062411,0.01351775,0.22090575,0,0.2833932
2004/1/10 13:30,0.023074,0,0,0.0006811,0.028356,0.00546965,0.01422665,0.10303375,0,0.17484115
2004/1/10 14:00,0.02780695,0,0,0.00067415,0.0353894,0.0045175,0.01134935,0.12065895,0,0.2003963
2004/1/10 14:30,0.0278973,0,0,0.0006533,0.03083715,0.0191264,0.017653,0.12588535,0,0.2220525
2004/1/10 15:00,0.03142095,0,0,0.00067415,0.0343191,0.05046395,0.0100636,0.154707,0,0.28164875
2004/1/10 15:30,0.11304175,0,0,0.0006394,0.02249715,0.0504292,0.0108976,0.20107045,0,0.39857555
2004/1/10 16:00,0.0788825,0,0,0.0006533,0.03021165,0.0500956,0.0192515,0.1467423,0,0.32583685
2004/1/10 16:30,0.0278695,0,0,0.0006811,0.04379195,0.01421275,0.0099385,0.16978155,0,0.26627535
2004/1/10 17:00,0.0024325,0,0,0.00068805,0.07405225,0.0042117,0.01076555,0.17972005,0,0.2718701
2004/1/10 17:30,0.0024603,0,0,0.000695,0.07677665,0.0042117,0.0156792,0.25044325,0,0.3502661
2004/1/10 18:00,0.04723915,0,0,0.00068805,0.06719955,0.00419085,0.01083505,0.2075687,0,0.33772135
2004/1/10 18:30,0.02819615,0,0,0.03905205,0.0632867,0.00769365,0.0122737,0.20817335,0,0.3586756
